id,name,url,project_id,centrality
1551,fuel-plugin-zabbix-monitoring-emc,http://github.com/openstack/fuel-plugin-zabbix-monitoring-emc,207,3
1552,python-wsmanclient,http://github.com/openstack/python-wsmanclient,NULL,NULL
1553,fuel-stats,http://github.com/openstack/fuel-stats,207,3
1554,snap-tempest,http://github.com/openstack/snap-tempest,97,3
1555,salt-formula-horizon,http://github.com/openstack/salt-formula-horizon,211,3
1556,nova-docker,http://github.com/openstack/nova-docker,30,3
1557,ansible-role-fedmsg,http://github.com/openstack/ansible-role-fedmsg,57,3
1558,deb-testresources,http://github.com/openstack/deb-testresources,NULL,NULL
1559,deb-python-django-formtools,http://github.com/openstack/deb-python-django-formtools,NULL,NULL
1560,deb-python-requests-kerberos,http://github.com/openstack/deb-python-requests-kerberos,NULL,NULL
1561,deb-python-nose-exclude,http://github.com/openstack/deb-python-nose-exclude,NULL,NULL
1562,snap-ceilometer,http://github.com/openstack/snap-ceilometer,97,3
1563,fuel-plugin-gluon,http://github.com/openstack/fuel-plugin-gluon,207,3
1564,fuel-plugin-bgpvpn,http://github.com/openstack/fuel-plugin-bgpvpn,207,3
1565,fuel-ccp-memcached,http://github.com/openstack/fuel-ccp-memcached,207,3
1566,salt-formula-neutron,http://github.com/openstack/salt-formula-neutron,211,3
1567,salt-formula-kubernetes,http://github.com/openstack/salt-formula-kubernetes,211,3
1568,salt-formula-keystone,http://github.com/openstack/salt-formula-keystone,211,3
1569,salt-formula-heat,http://github.com/openstack/salt-formula-heat,211,3
1570,salt-formula-glance,http://github.com/openstack/salt-formula-glance,211,3
1571,salt-formula-cinder,http://github.com/openstack/salt-formula-cinder,211,3
1572,salt-formula-ceilometer,http://github.com/openstack/salt-formula-ceilometer,211,3
1573,radar,http://github.com/openstack/radar,189,3
1574,fuel-plugin-nitrous,http://github.com/openstack/fuel-plugin-nitrous,207,3
1575,fuel-ccp-grafana,http://github.com/openstack/fuel-ccp-grafana,207,3
1576,fuel-plugin-unity,http://github.com/openstack/fuel-plugin-unity,207,3
1577,deb-python-misaka,http://github.com/openstack/deb-python-misaka,NULL,NULL
1578,merlin,http://github.com/openstack/merlin,190,3
1579,fuel-plugin-congress,http://github.com/openstack/fuel-plugin-congress,207,3
1580,fuel-plugin-nimblestorage-cinder,http://github.com/openstack/fuel-plugin-nimblestorage-cinder,207,3
1581,fairy-slipper,http://github.com/openstack/fairy-slipper,NULL,NULL
1582,fuel-plugin-dynatrace,http://github.com/openstack/fuel-plugin-dynatrace,207,3
1583,ops-telecom-nfv,http://github.com/openstack/ops-telecom-nfv,NULL,NULL
1584,ironic-webclient,http://github.com/openstack/ironic-webclient,17,3
1585,fuel-plugin-cinder-kaminario,http://github.com/openstack/fuel-plugin-cinder-kaminario,207,3
1586,python-keystoneclient-kerberos,http://github.com/openstack/python-keystoneclient-kerberos,19,2
1587,fuel-plugin-dbaas-trove,http://github.com/openstack/fuel-plugin-dbaas-trove,207,3
1588,deb-python-memcache,http://github.com/openstack/deb-python-memcache,NULL,NULL
1589,deb-python-jsonpath-rw,http://github.com/openstack/deb-python-jsonpath-rw,NULL,NULL
1590,deb-openstack-meta-packages,http://github.com/openstack/deb-openstack-meta-packages,NULL,NULL
1591,deb-python-xvfbwrapper,http://github.com/openstack/deb-python-xvfbwrapper,NULL,NULL
1592,cookbook-openstack-object-storage,http://github.com/openstack/cookbook-openstack-object-storage,33,3
1593,cookbook-openstack-data-processing,http://github.com/openstack/cookbook-openstack-data-processing,33,3
1594,cookbook-openstack-database,http://github.com/openstack/cookbook-openstack-database,33,3
1595,devstack-plugin-tar-installer,http://github.com/openstack/devstack-plugin-tar-installer,38,3
1596,deb-python-requestbuilder,http://github.com/openstack/deb-python-requestbuilder,NULL,NULL
1597,deb-python-rjsmin,http://github.com/openstack/deb-python-rjsmin,NULL,NULL
1598,fuel-plugin-swiftstack,http://github.com/openstack/fuel-plugin-swiftstack,207,3
1599,django-openstack-auth-kerberos,http://github.com/openstack/django-openstack-auth-kerberos,14,3
1600,charm-6wind-virtual-accelerator,http://github.com/openstack/charm-6wind-virtual-accelerator,32,3
1601,deb-python-xstatic-jquery,http://github.com/openstack/deb-python-xstatic-jquery,NULL,NULL
1602,deb-python-editor,http://github.com/openstack/deb-python-editor,NULL,NULL
1603,fuel-plugin-manila,http://github.com/openstack/fuel-plugin-manila,207,3
1604,deb-python-json-pointer,http://github.com/openstack/deb-python-json-pointer,NULL,NULL
1605,deb-python-daemonize,http://github.com/openstack/deb-python-daemonize,NULL,NULL
1606,deb-websockify,http://github.com/openstack/deb-websockify,NULL,NULL
1607,deb-python-multi-key-dict,http://github.com/openstack/deb-python-multi-key-dict,NULL,NULL
1608,deb-python-jsonrpclib,http://github.com/openstack/deb-python-jsonrpclib,NULL,NULL
1609,deb-python-xstatic-roboto-fontface,http://github.com/openstack/deb-python-xstatic-roboto-fontface,NULL,NULL
1610,deb-python-couleur,http://github.com/openstack/deb-python-couleur,NULL,NULL
1611,deb-python-warlock,http://github.com/openstack/deb-python-warlock,NULL,NULL
1612,deb-python-steadymark,http://github.com/openstack/deb-python-steadymark,NULL,NULL
1613,deb-python-weakrefmethod,http://github.com/openstack/deb-python-weakrefmethod,NULL,NULL
1614,deb-oslotest,http://github.com/openstack/deb-oslotest,NULL,NULL
1615,deb-python-funcsigs,http://github.com/openstack/deb-python-funcsigs,NULL,NULL
1616,deb-python-dogpile.core,http://github.com/openstack/deb-python-dogpile.core,NULL,NULL
1617,deb-python-frozendict,http://github.com/openstack/deb-python-frozendict,NULL,NULL
1618,deb-python-jingo,http://github.com/openstack/deb-python-jingo,NULL,NULL
1619,deb-python-fasteners,http://github.com/openstack/deb-python-fasteners,NULL,NULL
1620,deb-python-websocket-client,http://github.com/openstack/deb-python-websocket-client,NULL,NULL
1621,deb-python-xstatic-term.js,http://github.com/openstack/deb-python-xstatic-term.js,NULL,NULL
1622,deb-python-pager,http://github.com/openstack/deb-python-pager,NULL,NULL
1623,deb-python-pydotplus,http://github.com/openstack/deb-python-pydotplus,NULL,NULL
1624,deb-python-greenio,http://github.com/openstack/deb-python-greenio,NULL,NULL
1625,deb-python-semantic-version,http://github.com/openstack/deb-python-semantic-version,NULL,NULL
1626,deb-python-pika-pool,http://github.com/openstack/deb-python-pika-pool,NULL,NULL
1627,deb-python-rcssmin,http://github.com/openstack/deb-python-rcssmin,NULL,NULL
1628,deb-python-pydot-ng,http://github.com/openstack/deb-python-pydot-ng,NULL,NULL
1629,deb-oslo.versionedobjects,http://github.com/openstack/deb-oslo.versionedobjects,NULL,NULL
1630,deb-python-functools32,http://github.com/openstack/deb-python-functools32,NULL,NULL
1631,deb-python-extras,http://github.com/openstack/deb-python-extras,NULL,NULL
1632,deb-python-lesscpy,http://github.com/openstack/deb-python-lesscpy,NULL,NULL
1633,deb-oslo.vmware,http://github.com/openstack/deb-oslo.vmware,NULL,NULL
1634,deb-python-django-discover-runner,http://github.com/openstack/deb-python-django-discover-runner,NULL,NULL
1635,deb-python-retrying,http://github.com/openstack/deb-python-retrying,NULL,NULL
1636,deb-oslo.utils,http://github.com/openstack/deb-oslo.utils,NULL,NULL
1637,deb-python-coffin,http://github.com/openstack/deb-python-coffin,NULL,NULL
1638,deb-python-xstatic,http://github.com/openstack/deb-python-xstatic,NULL,NULL
1639,deb-python-xstatic-smart-table,http://github.com/openstack/deb-python-xstatic-smart-table,NULL,NULL
1640,deb-python-xstatic-jquery-ui,http://github.com/openstack/deb-python-xstatic-jquery-ui,NULL,NULL
1641,deb-python-nosehtmloutput,http://github.com/openstack/deb-python-nosehtmloutput,NULL,NULL
1642,deb-python-csscompressor,http://github.com/openstack/deb-python-csscompressor,NULL,NULL
1643,trove-image-builder,http://github.com/openstack/trove-image-builder,58,3
1644,fuel-plugin-nsx-t,http://github.com/openstack/fuel-plugin-nsx-t,207,3
1645,openstack-mentoring-scripts,http://github.com/openstack/openstack-mentoring-scripts,9,3
1646,ipa-example-hardware-managers,http://github.com/openstack/ipa-example-hardware-managers,NULL,NULL
1647,deb-python-concurrent.futures,http://github.com/openstack/deb-python-concurrent.futures,NULL,NULL
1648,fuel-plugin-hedvig-cinder,http://github.com/openstack/fuel-plugin-hedvig-cinder,207,3
1649,python-neutron-pd-driver,http://github.com/openstack/python-neutron-pd-driver,NULL,NULL
1650,telcowg-usecases,http://github.com/openstack/telcowg-usecases,NULL,NULL
1651,hurricane,http://github.com/openstack/hurricane,191,3
1652,jenkins-plugins-for-murano,http://github.com/openstack/jenkins-plugins-for-murano,NULL,NULL
1653,fuel-plugin-saltstack,http://github.com/openstack/fuel-plugin-saltstack,207,3
1654,fuel-plugin-ldap-slaves,http://github.com/openstack/fuel-plugin-ldap-slaves,207,3
1655,fuel-plugin-cinder-gcs,http://github.com/openstack/fuel-plugin-cinder-gcs,207,3
1656,fuel-plugin-mistral,http://github.com/openstack/fuel-plugin-mistral,207,3
1657,networking-peregrine,http://github.com/openstack/networking-peregrine,29,3
1658,fuel-plugin-external-emc,http://github.com/openstack/fuel-plugin-external-emc,207,3
1659,openstack-salt,http://github.com/openstack/openstack-salt,211,3
1660,deb-python-rednose,http://github.com/openstack/deb-python-rednose,NULL,NULL
1661,keystoneauth-saml2,http://github.com/openstack/keystoneauth-saml2,19,2
1662,fuel-plugin-neutron-lbaas,http://github.com/openstack/fuel-plugin-neutron-lbaas,207,3
1663,fuel-plugin-murano-networking-sfc,http://github.com/openstack/fuel-plugin-murano-networking-sfc,207,3
1664,fuel-plugin-nuage,http://github.com/openstack/fuel-plugin-nuage,207,3
1665,salt-formula-midonet,http://github.com/openstack/salt-formula-midonet,211,3
1666,fuel-plugin-solidfire-cinder,http://github.com/openstack/fuel-plugin-solidfire-cinder,207,3
1667,meghdwar,http://github.com/openstack/meghdwar,192,3
1668,fuel-plugin-networking-sfc,http://github.com/openstack/fuel-plugin-networking-sfc,207,3
1669,fuel-plugin-openbook,http://github.com/openstack/fuel-plugin-openbook,207,3
1670,networking-icc,http://github.com/openstack/networking-icc,29,3
1671,charm-interface-ovsdb-manager,http://github.com/openstack/charm-interface-ovsdb-manager,32,2
1672,osops-tools-logging,http://github.com/openstack/osops-tools-logging,212,3
1673,puppet-openstack-release-tools,http://github.com/openstack/puppet-openstack-release-tools,42,3
1674,python-kiteclient,http://github.com/openstack/python-kiteclient,193,3
1675,fuel-upgrade,http://github.com/openstack/fuel-upgrade,207,3
1676,monitoring-for-openstack,http://github.com/openstack/monitoring-for-openstack,27,3
1677,devstack-plugin-mariadb,http://github.com/openstack/devstack-plugin-mariadb,38,3
1678,fuel-plugin-datera-cinder,http://github.com/openstack/fuel-plugin-datera-cinder,207,3
1679,fuel-plugin-detach-swift,http://github.com/openstack/fuel-plugin-detach-swift,207,3
1680,kite,http://github.com/openstack/kite,193,3
1681,packetary-specs,http://github.com/openstack/packetary-specs,100,3
1682,kolla-mesos,http://github.com/openstack/kolla-mesos,20,3
1683,ailuropoda,http://github.com/openstack/ailuropoda,194,3
1684,oslo-incubator,http://github.com/openstack/oslo-incubator,38,3
1685,openstack-ansible-py_from_git,http://github.com/openstack/openstack-ansible-py_from_git,35,3
1686,fuel-plugin-qemu,http://github.com/openstack/fuel-plugin-qemu,207,3
1687,fuel-plugin-astara,http://github.com/openstack/fuel-plugin-astara,207,3
1688,fuel-plugin-bigswitch,http://github.com/openstack/fuel-plugin-bigswitch,207,3
1689,designate-msdnsagent,http://github.com/openstack/designate-msdnsagent,8,3
1690,devstack-plugin-additional-pkg-repos,http://github.com/openstack/devstack-plugin-additional-pkg-repos,44,3
1691,coupler,http://github.com/openstack/coupler,195,3
1692,fuel-plugin-calamari,http://github.com/openstack/fuel-plugin-calamari,207,3
1693,git-repo-manifests,http://github.com/openstack/git-repo-manifests,16,3
1694,openstack-ansible-os_swift_sync,http://github.com/openstack/openstack-ansible-os_swift_sync,35,3
1695,fuel-plugin-designate,http://github.com/openstack/fuel-plugin-designate,207,3
1696,jacket,http://github.com/openstack/jacket,196,3
1697,cloudv-ostf-adapter,http://github.com/openstack/cloudv-ostf-adapter,NULL,NULL
1698,shovel,http://github.com/openstack/shovel,197,3
1699,shovel-horizon,http://github.com/openstack/shovel-horizon,197,3
1700,solar-resources,http://github.com/openstack/solar-resources,173,3
1701,fuel-plugin-cisco-aci,http://github.com/openstack/fuel-plugin-cisco-aci,207,3
1702,poppy-ui,http://github.com/openstack/poppy-ui,154,3
1703,magnetodb-specs,http://github.com/openstack/magnetodb-specs,NULL,NULL
1704,python-magnetodbclient,http://github.com/openstack/python-magnetodbclient,NULL,NULL
1705,gantt,http://github.com/openstack/gantt,198,3
1706,openstack-salt-specs,http://github.com/openstack/openstack-salt-specs,211,3
1707,python-tuskarclient,http://github.com/openstack/python-tuskarclient,199,3
1708,tuskar-ui,http://github.com/openstack/tuskar-ui,199,3
1709,tuskar,http://github.com/openstack/tuskar,199,3
1710,fuel-plugin-onos,http://github.com/openstack/fuel-plugin-onos,207,3
1711,nova,https://github.com/openstack/nova,30,2
1712,glance,https://github.com/openstack/glance,12,2
